Unnamed: 0,date,sol,humi,temp,prec,sun,snow,temp_s,prec_s,sun_s,snow_s,Broc
185,2022/7/5,0.0,83,25.8,1.9375,2.125,0.0,0.8958236433584457,2.930843521923338,1.1637761812307383,0.0,1300
186,2022/7/6,0.0,81,26.475,2.0,1.9,0.0,0.6239991987174343,2.331844763272204,1.2328828005937953,0.0,1300
187,2022/7/7,0.0,77,26.0625,0.375,5.175,0.0,0.5829611908180516,0.5448623679425842,1.0071618539241842,0.0,1300
188,2022/7/8,0.0,68,26.275,0.0,4.9125000000000005,0.0,0.5651327277728659,0.0,0.6881814804250401,0.0,1300
189,2022/7/9,0.0,68,26.475000000000005,0.0,9.7,0.0,0.5952940449895335,0.0,1.0234744745229365,0.0,1300
190,2022/7/10,0.0,74,27.925,0.0,8.600000000000001,0.0,0.6118619125260211,0.0,0.9340770846134704,0.0,1300
191,2022/7/11,0.0,72,28.5625,0.25,6.8375,0.0,0.5743202503830074,0.6614378277661477,1.4924288090223936,0.0,1300
192,2022/7/12,0.0,83,25.0625,106.5,0.05,0.0,0.6688376110835873,104.56068811938836,0.1,0.0,1300
193,2022/7/13,0.0,95,23.7375,21.125,0.3375,0.0,0.3739568825412898,15.444962771078472,0.4357106264483344,0.0,1300
194,2022/7/14,0.0,93,23.475,10.375,0.0125,0.0,0.5043560250458005,6.493987603930269,0.0330718913883073,0.0,1300
195,2022/7/15,0.0,97,23.55,32.375,0.0,0.0,0.384057287393431,16.05605415411894,0.0,0.0,1300
196,2022/7/16,0.0,96,22.975,13.75,0.0,0.0,0.5717298313014637,10.5,0.0,0.0,1300
197,2022/7/17,0.0,85,25.4125,10.8125,4.0125,0.0,0.6233728819895845,15.791488015700104,0.9518895681747962,0.0,1300
198,2022/7/18,0.0,76,27.15,0.0,6.2875000000000005,0.0,0.6819090848492926,0.0,0.5904182839309773,0.0,1300
199,2022/7/19,0.0,89,26.125,0.625,0.0125,0.0,0.8728545125048042,0.649519052838329,0.0330718913883073,0.0,1300
200,2022/7/20,0.0,66,28.0375,0.0,6.612500000000001,0.0,0.9642840608451436,0.0,1.8870860473226967,0.0,1300
201,2022/7/21,0.0,76,27.1625,0.875,4.125,0.0,0.7857122564908858,2.315032397181517,0.9243240773668076,0.0,1300
202,2022/7/22,0.0,77,27.6375,1.625,3.5,0.0,0.7967708265241644,0.960143218483576,0.9924716620639604,0.0,1300
203,2022/7/23,0.0,70,29.137500000000003,0.0625,9.4375,0.0,0.6223694642252302,0.1653594569415369,1.4334726192013572,0.0,1300
204,2022/7/24,0.0,69,28.05,0.0,5.775000000000001,0.0,0.9354143466934852,0.0,2.0048378986840807,0.0,1300
205,2022/7/25,0.0,72,28.975,0.0,11.05,0.0,0.7119515432949073,0.0,1.3964240043768943,0.0,1300
206,2022/7/26,0.0,89,27.4375,3.1875,0.25,0.0,0.5786568499551358,4.307968633822674,0.3605551275463989,0.0,1300
207,2022/7/27,0.0,75,29.375,2.5625,6.9,0.0,0.6703543838895963,3.6438089617871023,1.7478558292948534,0.0,1300
208,2022/7/28,0.0,79,27.775,24.75,5.8875,0.0,0.8073877630977568,29.88205983529248,1.788461279983439,0.0,1300
209,2022/7/29,0.0,75,28.6125,0.0,11.475,0.0,0.6193494570918745,0.0,0.8166241485530535,0.0,1300
210,2022/7/30,0.0,76,29.0125,0.875,8.85,0.0,1.0948030644823747,2.132340263653997,1.5716233645501714,0.0,1300
211,2022/7/31,0.0,72,30.25,7.625,7.125,0.0,0.7566372975210779,18.18438547215715,1.3845125496000388,0.0,1300
212,2022/8/1,0.0,69,30.5625,8.25,10.5625,0.0,0.9191538228174868,16.169029037020128,0.8929410674842991,0.0,1300
213,2022/8/2,0.0,66,31.2375,0.0,10.5125,0.0,0.9286246550679134,0.0,0.6392133837772798,0.0,1300
214,2022/8/3,0.0,66,31.425000000000004,0.0,8.424999999999999,0.0,0.912071817347736,0.0,1.4981238266578634,0.0,1300
215,2022/8/4,0.0,87,24.6125,13.1875,0.0625,0.0,0.3295356581616017,14.889042741224165,0.0695970545353752,0.0,1300
216,2022/8/5,0.0,83,23.65,1.0625,0.2125,0.0,0.4031128874149274,0.6343057228182637,0.2204399011068549,0.0,1300
217,2022/8/6,0.0,72,24.5625,0.0625,0.9625,0.0,0.8030216373174509,0.1653594569415369,0.8873239261960651,0.0,1300
218,2022/8/7,0.0,83,26.762500000000003,0.125,3.5500000000000003,0.0,0.6142831187652804,0.2165063509461096,1.399106857963322,0.0,1300
219,2022/8/8,0.0,73,29.512500000000003,2.4375,9.4125,0.0,1.033728083201768,6.44901882071994,1.1730702238144142,0.0,1300
220,2022/8/9,0.0,68,30.9625,0.0,11.4875,0.0,0.9082090893621364,0.0,0.3479852726768765,0.0,1300
221,2022/8/10,0.0,70,30.7,0.0,11.625,0.0,0.6184658438426485,0.0,0.5868347297152753,0.0,1300
222,2022/8/11,0.0,72,30.0125,0.0,8.799999999999999,0.0,0.6899954709996291,0.0,1.4352700094407322,0.0,1300
223,2022/8/12,0.0,79,28.0875,6.0625,3.0375,0.0,0.989238975172329,3.254204011736203,1.3499421283892137,0.0,1300
224,2022/8/13,0.0,93,25.3,38.5,0.2375,0.0,0.5477225575051662,31.245999743967225,0.1576190026614811,0.0,1300
225,2022/8/14,0.0,82,27.25,0.0625,4.4,0.0,0.8124038404635968,0.1653594569415369,0.9124143795447328,0.0,1300
226,2022/8/15,0.0,78,28.6625,0.0,4.6625,0.0,0.830568329519011,0.0,0.8572302782799963,0.0,1300
227,2022/8/16,0.0,76,29.7625,0.125,6.4375,0.0,0.9590848502609142,0.2165063509461096,1.3037805605238943,0.0,1300
228,2022/8/17,0.0,79,26.3875,7.0625,0.5874999999999999,0.0,1.0993606096272504,6.023067636180088,0.4166458328124739,0.0,1300
229,2022/8/18,0.0,85,24.6875,7.4375,4.1,0.0,0.6641488914392619,1.184205957593526,0.4358898943540673,0.0,1300
230,2022/8/19,0.0,63,26.775,0.0,11.9375,0.0,0.8196798155377503,0.0,0.8774074025217703,0.0,1300
231,2022/8/20,0.0,85,25.0125,2.625,1.6874999999999998,0.0,0.6112231589198831,1.0231690964840563,1.0421582173547357,0.0,1300
232,2022/8/21,0.0,83,25.675,0.875,1.925,0.0,0.473682383037411,0.4841229182759271,1.522128443988877,0.0,1300
233,2022/8/22,0.0,84,26.025,0.0,2.625,0.0,0.4235268586524354,0.0,0.9717895862788406,0.0,1300
234,2022/8/23,0.0,80,28.225,0.0,3.5,0.0,0.6514407110397697,0.0,1.3784048752090223,0.0,1300
235,2022/8/24,0.0,78,27.250000000000004,1.5625,3.4875000000000003,0.0,0.5099019513592788,2.0530084632071053,1.6654109853126344,0.0,1300
236,2022/8/25,0.0,72,25.312500000000004,0.0,0.2,0.0,0.6641488914392615,0.0,0.2236067977499789,0.0,1300
237,2022/8/26,0.0,86,26.5125,1.25,1.325,0.0,0.4075460096725272,1.9039432764659767,1.4728798321655436,0.0,1300
238,2022/8/27,0.0,79,27.9625,0.0625,5.3875,0.0,0.5829611908180512,0.1653594569415369,0.9739577762921756,0.0,1300
239,2022/8/28,0.0,90,22.925,12.75,0.4249999999999999,0.0,0.4493050188902855,4.00780488547035,0.4085033659592048,0.0,1300
240,2022/8/29,0.0,76,22.512500000000003,1.9375,2.0375,0.0,0.7287617923574202,1.6665364532466729,1.5198170120116434,0.0,1300
241,2022/8/30,0.0,90,22.1375,1.0,0.0125,0.0,0.3159806164941136,0.9354143466934852,0.0330718913883073,0.0,1300
242,2022/8/31,0.0,86,25.25,0.3125,3.8249999999999993,0.0,1.110180165558727,0.2420614591379635,1.3908181045701125,0.0,1300
243,2022/9/1,0.0,90,25.575000000000003,19.0625,0.7625000000000001,0.0,1.0084022015049356,15.363181433218838,0.642139976952066,0.0,1300
244,2022/9/2,0.0,97,22.950000000000003,12.5625,0.0,0.0,0.4301162633521309,5.496803048136253,0.0,0.0,1300
245,2022/9/3,0.0,86,23.775,0.25,0.8374999999999999,0.0,0.5539629951540086,0.3535533905932738,0.9286246550679128,0.0,1300
246,2022/9/4,0.0,80,25.1875,2.0,3.7625,0.0,0.5644410952437814,3.25,1.4115040736746034,0.0,1300
247,2022/9/5,0.0,79,25.637500000000003,0.5625,3.225,0.0,0.7904705876881188,0.982264602843857,1.643738117827776,0.0,1300
248,2022/9/6,0.0,79,27.475,0.0,8.012500000000001,0.0,0.6740734381356382,0.0,1.3633025159516137,0.0,1300
249,2022/9/7,0.0,90,25.7875,14.25,0.35,0.0,0.744038809471657,4.789311015167004,0.7106335201775948,0.0,1300
250,2022/9/8,0.0,92,22.725,17.6875,0.0,0.0,0.2633913438213184,11.168979082709397,0.0,0.0,1300
251,2022/9/9,0.0,85,24.525,0.8125,2.6,0.0,0.3897114317029974,0.7043392293490403,0.6670832032063168,0.0,1300
252,2022/9/10,0.0,75,24.6625,3.9375,5.175,0.0,0.4270172713134678,6.738126130460901,2.726605031903228,0.0,1300
253,2022/9/11,0.0,72,23.85,0.0,7.549999999999999,0.0,0.4358898943540667,0.0,3.2710854467592254,0.0,1300
254,2022/9/12,0.0,71,25.3375,0.0,8.9875,0.0,0.6223694642252304,0.0,1.606578273847869,0.0,1300
255,2022/9/13,0.0,78,26.000000000000004,0.0,7.299999999999999,0.0,0.7071067811865477,0.0,1.339776100697426,0.0,1300
256,2022/9/14,0.0,77,26.2125,0.0,8.124999999999998,0.0,0.317952433549423,0.0,0.9858372076565176,0.0,1300
257,2022/9/15,0.0,71,22.6625,0.0,0.0,0.0,0.497336656601944,0.0,0.0,0.0,1300
258,2022/9/16,0.0,66,23.950000000000003,0.0,9.8625,0.0,0.8845903006477062,0.0,1.8350323566629556,0.0,1300
259,2022/9/17,0.0,71,25.35,0.0,4.625,0.0,1.270826502713884,0.0,0.808934484368172,0.0,1300
260,2022/9/18,0.0,99,24.425,68.6875,0.025,0.0,0.8027297179001167,21.46208502802093,0.0433012701892219,0.0,1300
261,2022/9/19,0.0,86,27.0625,16.3125,3.3,0.0,0.5170529469986603,13.86979068875951,1.0700467279516348,0.0,1300
262,2022/9/20,0.0,86,22.3625,18.9375,0.0,0.0,0.5121950312136971,5.113936228581659,0.0,0.0,1300
263,2022/9/21,0.0,76,18.7875,0.0625,1.4500000000000002,0.0,0.3655047879303364,0.1653594569415369,0.8689073598491382,0.0,1300
264,2022/9/22,0.0,73,18.9375,3.1875,2.5,0.0,0.5914759082160483,3.050998811864731,1.6859715300087366,0.0,1300
265,2022/9/23,0.0,93,20.6875,35.5,0.0125,0.0,0.6660283402378611,12.328828005937952,0.0330718913883073,0.0,1300
266,2022/9/24,0.0,99,23.0,41.5,0.35,0.0,0.273861278752583,23.052928230487336,0.5612486080160911,0.0,1300
267,2022/9/25,0.0,75,22.525,0.0,7.3375,0.0,0.3596873642484535,0.0,1.1412027646303702,0.0,1300
268,2022/9/26,0.0,75,22.8625,0.0,11.025,0.0,0.44141108957524,0.0,0.5517019122678478,0.0,1300
269,2022/9/27,0.0,77,22.8875,0.0,5.1875,0.0,0.2803457686500726,0.0,1.6003417603749517,0.0,1300
270,2022/9/28,0.0,63,22.2125,0.0,8.6875,0.0,0.5134138194478209,0.0,0.7389815626928727,0.0,1300
271,2022/9/29,0.0,69,21.887500000000003,0.0,4.0875,0.0,0.675347132962005,0.0,1.5767351553130284,0.0,1300
272,2022/9/30,0.0,69,21.7,0.0,10.925,0.0,0.9000000000000002,0.0,0.2727178028658926,0.0,1300
273,2022/10/1,0.0,68,21.7375,0.0,10.3,0.0,1.0463478150213723,0.0,0.5431390245600107,0.0,1300
274,2022/10/2,0.0,66,21.6375,0.0,10.5125,0.0,1.0036651583072913,0.0,0.0927024810886954,0.0,1300
275,2022/10/3,0.0,75,21.3,0.0,2.5375,0.0,1.1291589790636207,0.0,0.5290025992374706,0.0,1300
276,2022/10/4,0.0,73,22.75,0.0,7.8375,0.0,1.1467344941179718,0.0,0.8061288668693111,0.0,1300
277,2022/10/5,0.0,88,18.875,8.25,0.0,0.0,0.4235268586524353,2.57390753524675,0.0,0.0,1300
278,2022/10/6,0.0,94,12.95,10.375,0.0,0.0,0.3535533905932741,2.965952629426168,0.0,0.0,1300
279,2022/10/7,0.0,95,12.050000000000002,38.375,0.0,0.0,0.3535533905932736,9.386659416427124,0.0,0.0,1300
280,2022/10/8,0.0,82,16.325000000000003,0.0625,2.5,0.0,0.49180788932265,0.1653594569415369,1.206233808181482,0.0,1300
281,2022/10/9,0.0,84,16.45,4.4375,0.775,0.0,0.6519202405202651,1.6476782908080083,0.4630064794363033,0.0,1300
282,2022/10/10,0.0,97,16.1375,5.125,0.1875,0.0,0.3672107705392096,1.4737282653189494,0.4960783708246107,0.0,1300
283,2022/10/11,0.0,71,19.25,0.0,7.25,0.0,0.7141428428542854,0.0,0.9055385138137414,0.0,1300
284,2022/10/12,0.0,71,16.9375,0.375,0.0,0.0,0.9218697033746144,0.4841229182759271,0.0,0.0,1300
285,2022/10/13,0.0,94,15.7,5.75,0.0,0.0,0.5024937810560445,3.0413812651491097,0.0,0.0,1300
286,2022/10/14,0.0,92,17.712500000000002,7.5,0.3625,0.0,0.5732309743899053,2.8284271247461903,0.307967124868873,0.0,1300
287,2022/10/15,0.0,77,19.8,0.125,3.5625,0.0,0.487339717240448,0.2165063509461096,0.427017271313468,0.0,1300
288,2022/10/16,0.0,83,19.55,0.0,1.525,0.0,0.570087712549569,0.0,0.9256754290786808,0.0,1300
289,2022/10/17,0.0,94,18.8,1.5625,0.0125,0.0,0.7648529270389177,0.8454843286542927,0.0330718913883073,0.0,1300
290,2022/10/18,0.0,86,15.6625,9.6875,0.0875,0.0,0.3935019059674296,2.2211694554896075,0.1536025715930563,0.0,1300
291,2022/10/19,0.0,70,14.225,0.4375,8.3875,0.0,0.775806032459145,0.1653594569415369,0.9558209821927952,0.0,1300
292,2022/10/20,0.0,58,12.9125,0.0,10.475,0.0,0.8823795951856548,0.0,0.210653744329409,0.0,1300
293,2022/10/21,0.0,74,14.1125,0.0,9.85,0.0,0.994280518767214,0.0,0.5787918451395111,0.0,1300
294,2022/10/22,0.0,84,14.3875,0.0,0.1124999999999999,0.0,0.7817248556877284,0.0,0.1452368754827781,0.0,1300
295,2022/10/23,0.0,73,16.5625,0.25,9.1,0.0,0.7565340375687004,0.6614378277661477,0.3570714214271422,0.0,1300
296,2022/10/24,0.0,85,11.9875,6.4375,0.0,0.0,0.4675401052316263,4.433096406576333,0.0,0.0,1300
297,2022/10/25,0.0,66,11.3,0.5625,0.025,0.0,0.9380831519646858,0.4635124054434789,0.0661437827766147,0.0,1300
298,2022/10/26,0.0,58,12.0125,0.375,9.875,0.0,1.0397565820902506,0.81967981553775,0.2989565185775351,0.0,1300
299,2022/10/27,0.0,74,10.3,0.0,6.7125,0.0,0.7826237921249262,0.0,0.3333072906493347,0.0,1300
300,2022/10/28,0.0,73,12.4125,0.0,8.875,0.0,0.6972042383692167,0.0,0.7275816105427622,0.0,1300
301,2022/10/29,0.0,61,13.7875,0.0,9.2125,0.0,1.0647035972513663,0.0,0.819203118890547,0.0,1300
302,2022/10/30,0.0,60,12.5125,0.0,8.75,0.0,0.9198335447242612,0.0,0.9643650760992956,0.0,1300
303,2022/10/31,0.0,65,12.325,0.0,10.025,0.0,0.947034846243791,0.0,0.210653744329409,0.0,1300
304,2022/11/1,0.0,78,12.662499999999998,0.25,0.3,0.0,0.8915401000515907,0.3535533905932738,0.45,0.0,1300
305,2022/11/2,0.0,72,15.187500000000002,0.0,9.8875,0.0,0.9545123100306252,0.0,0.2260392665003139,0.0,1300
306,2022/11/3,0.0,78,15.1125,0.0,9.675,0.0,1.0349365922606075,0.0,0.3230711995830021,0.0,1300
307,2022/11/4,0.0,78,13.825,0.875,7.050000000000001,0.0,0.5379358697837503,0.960143218483576,1.1191514642799694,0.0,1300
308,2022/11/5,0.0,62,12.0375,0.0625,3.2625,0.0,0.71926611904079,0.1653594569415369,0.6927075501248706,0.0,1300
309,2022/11/6,0.0,63,10.8875,0.0,9.7,0.0,0.9198335447242616,0.0,0.244948974278318,0.0,1300
310,2022/11/7,0.0,72,11.625,0.0,6.15,0.0,1.0009370609583803,0.0,0.5744562646538028,0.0,1300
311,2022/11/8,0.0,59,13.3,0.0,9.6625,0.0,1.212435565298214,0.0,0.307967124868873,0.0,1300
312,2022/11/9,0.0,59,11.9625,0.0,9.525,0.0,1.4525301201696303,0.0,0.4892596447695231,0.0,1300
313,2022/11/10,0.0,74,12.05,0.0,7.2875,0.0,1.078192932642391,0.0,0.7149082108914401,0.0,1300
314,2022/11/11,0.0,72,13.2125,0.0,9.55,0.0,1.081015147904968,0.0,0.3354101966249683,0.0,1300
315,2022/11/12,0.0,82,14.25,0.0,6.9125000000000005,0.0,0.7566372975210778,0.0,1.4399978298594758,0.0,1300
316,2022/11/13,0.0,83,14.337500000000002,0.125,2.275,0.0,0.9758810122140916,0.2165063509461096,0.457575130443078,0.0,1300
317,2022/11/14,0.0,49,15.1,0.0625,6.55,0.0,0.57227615711298,0.1653594569415369,1.279648389206973,0.0,1300
318,2022/11/15,0.0,92,10.375,4.875,0.35,0.0,0.3381937314617169,0.960143218483576,0.3162277660168379,0.0,1300
319,2022/11/16,0.0,68,10.425,0.0625,8.7125,0.0,0.9417404100918684,0.1653594569415369,0.7655675998891277,0.0,1300
320,2022/11/17,0.0,66,9.6,0.0,5.8375,0.0,1.0380269746013346,0.0,0.3739568825412896,0.0,1300
321,2022/11/18,0.0,73,10.325,0.0,7.925000000000001,0.0,1.1310946025863615,0.0,0.8656644846590391,0.0,1300
322,2022/11/19,0.0,63,11.000000000000002,0.0,8.9875,0.0,1.28062484748657,0.0,0.189983551919633,0.0,1300
323,2022/11/20,0.0,84,10.35,3.4375,0.1124999999999999,0.0,0.7193747284969079,1.6092991486979666,0.1964529205687713,0.0,1300
324,2022/11/21,0.0,90,12.525,4.375,5.0875,0.0,0.6378675411086536,1.9324531042175384,0.7149082108914402,0.0,1300
325,2022/11/22,0.0,72,13.625000000000002,0.0,7.475,0.0,0.8496322733983215,0.0,0.3031088913245535,0.0,1300
326,2022/11/23,0.0,92,11.075,36.1875,0.0,0.0,0.3929058411375425,2.9148059540902547,0.0,0.0,1300
327,2022/11/24,0.0,67,14.225,0.5,7.162500000000001,0.0,0.5952940449895326,0.0,0.4897384506039931,0.0,1300
328,2022/11/25,0.0,61,11.6875,0.0,9.35,0.0,1.2149459864537189,0.0,0.1936491673103708,0.0,1300
329,2022/11/26,0.0,85,9.8125,0.0625,0.5625,0.0,0.8084514518510062,0.1653594569415369,0.6817945071647321,0.0,1300
330,2022/11/27,0.0,53,11.9,0.0,9.125,0.0,1.2767145334803702,0.0,0.2861380785564899,0.0,1300
331,2022/11/28,0.0,70,9.6625,0.0,2.4625,0.0,0.8943398403291668,0.0,2.610046694984593,0.0,1300
332,2022/11/29,0.0,83,13.9,0.625,0.0875,0.0,1.605459435800232,0.960143218483576,0.2315032397181516,0.0,1300
333,2022/11/30,0.0,74,15.4,1.625,0.1625,0.0,0.9886859966642594,1.0825317547305484,0.3935019059674298,0.0,1300
334,2022/12/1,0.0,74,9.125,0.0625,0.0,0.0,0.4763139720814414,0.1653594569415369,0.0,0.0,1300
335,2022/12/2,0.0,55,8.2875,0.0625,5.9875,0.0,0.792839044194974,0.1653594569415369,0.9426525075551436,0.0,1300
336,2022/12/3,0.0,71,6.275,0.0,4.874999999999999,0.0,0.8728545125048046,0.0,2.2796655456447987,0.0,1300
337,2022/12/4,0.0,66,8.45,0.0,5.3500000000000005,0.0,0.7365459931328117,0.0,0.7500000000000003,0.0,1300
338,2022/12/5,0.0,74,5.9750000000000005,7.0,0.0,0.0,0.5695392874947259,4.493050188902857,0.0,0.0,1300
339,2022/12/6,0.0,95,5.6875,4.0,0.2,0.0,0.6273705045664802,1.920286436967152,0.2958039891549808,0.0,1300
340,2022/12/7,0.0,75,6.25,0.0,7.9625,0.0,0.9912113800799504,0.0,0.4121210380458635,0.0,1300
341,2022/12/8,0.0,68,6.6375,0.0,9.0625,0.0,1.1915719659340764,0.0,0.2057759704144291,0.0,1300
342,2022/12/9,0.0,71,6.2125,0.0,8.4125,0.0,1.1027664077219617,0.0,0.6050568155140474,0.0,1300
343,2022/12/10,0.0,68,7.55,0.0,8.475,0.0,1.1346805717910216,0.0,0.258602010819715,0.0,1300
344,2022/12/11,0.0,76,7.5375,0.25,5.275,0.0,0.7415144974981946,0.5,0.6851094803022361,0.0,1300
345,2022/12/12,0.0,59,6.4375,0.0,8.637500000000001,0.0,0.7614747205259016,0.0,0.1653594569415369,0.0,1300
346,2022/12/13,0.0,87,5.7625,1.3125,2.45,0.0,0.5242554243877693,1.248436522214886,0.8958236433584459,0.0,1300
347,2022/12/14,0.0,63,5.65,0.0,8.275,0.0,0.6103277807866851,0.0,0.81967981553775,0.0,1300
348,2022/12/15,0.0,53,4.3375,0.0,8.6625,0.0,1.053491219707122,0.0,0.3079671248688729,0.0,1300
349,2022/12/16,0.0,61,5.2,0.0,8.975,0.0,0.8717797887081347,0.0,0.2384848003542365,0.0,1300
350,2022/12/17,0.0,68,4.0125,1.1875,0.6375,0.0,0.8506431390424544,1.4347800354061246,0.8601417034419387,0.0,1300
351,2022/12/18,0.0,56,4.5375,0.25,7.312499999999999,0.0,0.749895826098532,0.3535533905932738,1.0092540562217225,0.0,1300
352,2022/12/19,0.0,42,2.0625,0.0,9.05,0.0,1.0804368329523018,0.0,0.206155281280883,0.0,1300
353,2022/12/20,0.0,57,2.5625,0.0,9.0,0.0,1.0987919502799426,0.0,0.2179449471770339,0.0,1300
354,2022/12/21,0.0,68,3.2375000000000007,0.0,3.9125,0.0,0.935330823826522,0.0,1.9166621376758084,0.0,1300
355,2022/12/22,0.0,85,6.050000000000001,18.1875,0.8500000000000001,0.0,0.7499999999999999,2.384028890345081,0.6144102863722254,0.0,1300
356,2022/12/23,0.0,36,2.575,0.0625,9.1,0.0,1.1551515052147925,0.1653594569415369,0.2179449471770339,0.0,1300
357,2022/12/24,0.0,60,2.85,0.0,8.3125,0.0,1.0136567466356643,0.0,0.5622221536012253,0.0,1300
358,2022/12/25,0.0,56,4.875,0.0,8.25,0.0,0.8870597499605086,0.0,0.3041381265149108,0.0,1300
359,2022/12/26,0.0,53,4.475,0.0,8.2125,0.0,0.7996092795859737,0.0,1.1196400091100709,0.0,1300
360,2022/12/27,0.0,51,4.925,0.0,9.025,0.0,0.9161741100904348,0.0,0.2436698586202242,0.0,1300
361,2022/12/28,0.0,69,3.1625,0.0,7.424999999999999,0.0,0.9886069744848052,0.0,0.7545694136393283,0.0,1300
362,2022/12/29,0.0,53,5.4875,0.0,8.6875,0.0,1.1580560219609413,0.0,0.2976470224947668,0.0,1300
363,2022/12/30,0.0,52,4.65,0.0,8.1,0.0,0.9565563234854496,0.0,0.7176350047203661,0.0,1300
364,2022/12/31,0.0,70,2.775,0.0,6.850000000000001,0.0,1.1551515052147925,0.0,2.344674817538671,0.0,1300
